 SOUID,    DATE,   HU, Q_HU
101002,19610618,   35,    0
101002,19610619,   36,    0
101002,19610620,   33,    0
101002,19610621,   30,    0
101002,19610622,   37,    0
101002,19610623,   36,    0
101002,19610624,   49,    0
101002,19610625,   44,    0
101002,19610626,   46,    0
101002,19610627,   47,    0
101002,19610628,   51,    0
101002,19610629,   46,    0
101002,19610630,   44,    0
101002,19610701,   48,    0
101002,19610702,   55,    0
101002,19610703,   43,    0
101002,19610704,   56,    0
101002,19610705,   42,    0
101002,19610706,   35,    0
101002,19610707,   27,    0
101002,19610708,   31,    0
101002,19610709,   29,    0
101002,19610710,   28,    0
101002,19610711,   27,    0
101002,19610712,   36,    0
101002,19610713,   31,    0
101002,19610714,   35,    0
101002,19610715,   44,    0
101002,19610716,   28,    0
101002,19610717,   38,    0
101002,19610718,   37,    0
101002,19610719,   29,    0
101002,19610720,   28,    0
101002,19610721,   36,    0
101002,19610722,   37,    0
101002,19610723,   36,    0
101002,19610724,   48,    0
101002,19610725,   42,    0
101002,19610726,   48,    0
101002,19610727,   51,    0
101002,19610728,   44,    0
101002,19610729,   45,    0
101002,19610730,   47,    0
101002,19610731,   65,    0
101002,19610801,   54,    0
101002,19610802,   43,    0
101002,19610803,   50,    0
101002,19610804,   32,    0
101002,19610805,   42,    0
101002,19610806,   37,    0
101002,19610807,   37,    0
101002,19610808,   44,    0
101002,19610809,   57,    0
101002,19610810,   59,    0
101002,19610811,   62,    0
101002,19610812,   54,    0
101002,19610813,   51,    0
101002,19610814,   46,    0
101002,19610815,   48,    0
101002,19610816,   28,    0
101002,19610817,   34,    0
101002,19610818,   35,    0
101002,19610819,   45,    0
101002,19610820,   45,    0
101002,19610821,   44,    0
101002,19610822,   33,    0
101002,19610823,   34,    0
101002,19610824,   29,    0
101002,19610825,   34,    0
101002,19610826,   32,    0
101002,19610827,   34,    0
101002,19610828,   36,    0
101002,19610829,   31,    0
101002,19610830,   27,    0
101002,19610831,   35,    0
101002,19610901,   53,    0
101002,19610902,   45,    0
101002,19610903,   60,    0
101002,19610904,   71,    0
101002,19610905,   64,    0
101002,19610906,   47,    0
101002,19610907,   44,    0
101002,19610908,   43,    0
101002,19610909,   44,    0
101002,19610910,   46,    0
101002,19610911,   45,    0
101002,19610912,   41,    0
101002,19610913,   38,    0
101002,19610914,   35,    0
101002,19610915,   36,    0
101002,19610916,   39,    0
101002,19610917,   51,    0
101002,19610918,   76,    0
101002,19610919,   69,    0
101002,19610920,   69,    0
101002,19610921,   56,    0
101002,19610922,   49,    0
101002,19610923,   56,    0
101002,19610924,   56,    0
101002,19610925,   53,    0
101002,19610926,   52,    0
101002,19610927,   65,    0
101002,19610928,   88,    0
101002,19610929,   90,    0
101002,19610930,   87,    0
101002,19611001,   54,    0
101002,19611002,   75,    0
101002,19611003,   69,    0
101002,19611004,   72,    0
101002,19611005,   74,    0
101002,19611006,   90,    0
101002,19611007,   68,    0
101002,19611008,   84,    0
101002,19611009,   73,    0
101002,19611010,   67,    0
101002,19611011,   64,    0
101002,19611012,   66,    0
101002,19611013,   73,    0
101002,19611014,   76,    0
101002,19611015,   84,    0
101002,19611016,   80,    0
101002,19611017,   68,    0
101002,19611018,   62,    0
101002,19611019,   50,    0
101002,19611020,   60,    0
101002,19611021,   64,    0
101002,19611022,   74,    0
101002,19611023,   75,    0
101002,19611024,   76,    0
101002,19611025,   72,    0
101002,19611026,   76,    0
101002,19611027,   74,    0
101002,19611028,   77,    0
101002,19611029,   78,    0
101002,19611030,   84,    0
101002,19611031,   66,    0
101002,19611101,   65,    0
101002,19611102,   68,    0
101002,19611103,   76,    0
101002,19611104,   63,    0
101002,19611105,   57,    0
101002,19611106,   57,    0
101002,19611107,   57,    0
101002,19611108,   75,    0
101002,19611109,   83,    0
101002,19611110,   53,    0
101002,19611111,   72,    0
101002,19611112,   64,    0
101002,19611113,   62,    0
101002,19611114,   70,    0
101002,19611115,   91,    0
101002,19611116,   88,    0
101002,19611117,   86,    0
101002,19611118,   92,    0
101002,19611119,   90,    0
101002,19611120,   91,    0
101002,19611121,   90,    0
101002,19611122,   92,    0
101002,19611123,   89,    0
101002,19611124,   88,    0
101002,19611125,   94,    0
101002,19611126,   86,    0
101002,19611127,   91,    0
101002,19611128,   92,    0
101002,19611129,   87,    0
101002,19611130,   72,    0
101002,19611201,   89,    0
101002,19611202,   92,    0
101002,19611203,   96,    0
101002,19611204,   92,    0
101002,19611205,   96,    0
101002,19611206,   72,    0
101002,19611207,   80,    0
101002,19611208,   90,    0
101002,19611209,   93,    0
101002,19611210,   94,    0
101002,19611211,   88,    0
101002,19611212,   86,    0
101002,19611213,   94,    0
101002,19611214,   76,    0
101002,19611215,   75,    0
101002,19611216,   70,    0
101002,19611217,   77,    0
101002,19611218,   79,    0
101002,19611219,   56,    0
101002,19611220,   74,    0
101002,19611221,   79,    0
101002,19611222,   88,    0
101002,19611223,   96,    0
101002,19611224,   93,    0
101002,19611225,   92,    0
101002,19611226,   89,    0
101002,19611227,   92,    0
101002,19611228,   88,    0
101002,19611229,   90,    0
101002,19611230,   85,    0
101002,19611231,   91,    0
101002,19620101,   84,    0
101002,19620102,   91,    0
101002,19620103,   86,    0
101002,19620104,   92,    0
101002,19620105,   88,    0
101002,19620106,   76,    0
101002,19620107,   80,    0
101002,19620108,   81,    0
101002,19620109,   87,    0
101002,19620110,   92,    0
101002,19620111,   77,    0
101002,19620112,   82,    0
101002,19620113,   89,    0
101002,19620114,   82,    0
101002,19620115,   74,    0
101002,19620116,   76,    0
101002,19620117,   87,    0
101002,19620118,   86,    0
101002,19620119,   64,    0
101002,19620120,   70,    0
101002,19620121,   81,    0
101002,19620122,   80,    0
101002,19620123,   76,    0
101002,19620124,   76,    0
101002,19620125,   77,    0
101002,19620126,   75,    0
101002,19620127,   67,    0
101002,19620128,   64,    0
101002,19620129,   70,    0
101002,19620130,   64,    0
101002,19620131,   42,    0
101002,19620201,   51,    0
101002,19620202,   55,    0
101002,19620203,   56,    0
101002,19620204,   67,    0
101002,19620205,   75,    0
101002,19620206,   73,    0
101002,19620207,   76,    0
101002,19620208,   66,    0
101002,19620209,   59,    0
101002,19620210,   54,    0
101002,19620211,   52,    0
101002,19620212,   52,    0
101002,19620213,   57,    0
101002,19620214,   48,    0
101002,19620215,   45,    0
101002,19620216,   50,    0
101002,19620217,   54,    0
101002,19620218,   52,    0
101002,19620219,   50,    0
101002,19620220,   46,    0
101002,19620221,   50,    0
101002,19620222,   59,    0
101002,19620223,   60,    0
101002,19620224,   68,    0
101002,19620225,   78,    0
101002,19620226,   76,    0
101002,19620227,   84,    0
101002,19620228,   54,    0
101002,19620301,   65,    0
101002,19620302,   93,    0
101002,19620303,   90,    0
101002,19620304,   81,    0
101002,19620305,   72,    0
101002,19620306,   63,    0
101002,19620307,   84,    0
101002,19620308,   83,    0
101002,19620309,   87,    0
101002,19620310,   72,    0
101002,19620311,   88,    0
101002,19620312,   61,    0
101002,19620313,   56,    0
101002,19620314,   47,    0
101002,19620315,   52,    0
101002,19620316,   51,    0
101002,19620317,   46,    0
101002,19620318,   71,    0
101002,19620319,   90,    0
101002,19620320,   82,    0
101002,19620321,   82,    0
101002,19620322,   74,    0
101002,19620323,   51,    0
101002,19620324,   60,    0
101002,19620325,   64,    0
101002,19620326,   55,    0
101002,19620327,   62,    0
101002,19620328,   74,    0
101002,19620329,   81,    0
101002,19620330,   73,    0
101002,19620331,   73,    0
101002,19620401,   73,    0
101002,19620402,   71,    0
101002,19620403,   70,    0
101002,19620404,   54,    0
101002,19620405,   48,    0
101002,19620406,   56,    0
101002,19620407,   47,    0
101002,19620408,   46,    0
101002,19620409,   47,    0
101002,19620410,   50,    0
101002,19620411,   54,    0
101002,19620412,   56,    0
101002,19620413,   60,    0
101002,19620414,   58,    0
101002,19620415,   38,    0
101002,19620416,   88,    0
101002,19620417,   87,    0
101002,19620418,   76,    0
101002,19620419,   71,    0
101002,19620420,   67,    0
101002,19620421,   61,    0
101002,19620422,   65,    0
101002,19620423,   70,    0
101002,19620424,   87,    0
101002,19620425,   85,    0
101002,19620426,   86,    0
101002,19620427,   78,    0
101002,19620428,   74,    0
101002,19620429,   73,    0
101002,19620430,   63,    0
101002,19620501,   79,    0
101002,19620502,   66,    0
101002,19620503,   71,    0
101002,19620504,   50,    0
101002,19620505,   48,    0
101002,19620506,   47,    0
101002,19620507,   52,    0
101002,19620508,   47,    0
101002,19620509,   42,    0
101002,19620510,   45,    0
101002,19620511,   46,    0
101002,19620512,   48,    0
101002,19620513,   48,    0
101002,19620514,   49,    0
101002,19620515,   46,    0
101002,19620516,   51,    0
101002,19620517,   48,    0
101002,19620518,   57,    0
101002,19620519,   45,    0
101002,19620520,   38,    0
101002,19620521,   40,    0
101002,19620522,   46,    0
101002,19620523,   44,    0
101002,19620524,   58,    0
101002,19620525,   76,    0
101002,19620526,   54,    0
101002,19620527,   76,    0
101002,19620528,   54,    0
101002,19620529,   49,    0
101002,19620530,   78,    0
101002,19620531,   75,    0
101002,19620601,   66,    0
101002,19620602,   47,    0
101002,19620603,   56,    0
101002,19620604,   72,    0
101002,19620605,   60,    0
101002,19620606,   50,    0
101002,19620607,   38,    0
101002,19620608,   42,    0
101002,19620609,   55,    0
101002,19620610,   42,    0
101002,19620611,   38,    0
101002,19620612,   38,    0
101002,19620613,   74,    0
101002,19620614,   88,    0
101002,19620615,   72,    0
101002,19620616,   58,    0
101002,19620617,   60,    0
101002,19620618,   53,    0
101002,19620619,   41,    0
101002,19620620,   40,    0
101002,19620621,   42,    0
101002,19620622,   38,    0
101002,19620623,   42,    0
101002,19620624,   38,    0
101002,19620625,   34,    0
101002,19620626,   38,    0
101002,19620627,   53,    0
101002,19620628,   62,    0
101002,19620629,   56,    0
101002,19620630,   42,    0
101002,19620701,   41,    0
101002,19620702,   34,    0
101002,19620703,   30,    0
101002,19620704,   30,    0
101002,19620705,   30,    0
101002,19620706,   38,    0
101002,19620707,   38,    0
101002,19620708,   31,    0
101002,19620709,   35,    0
101002,19620710,   39,    0
101002,19620711,   43,    0
101002,19620712,   27,    0
101002,19620713,   32,    0
101002,19620714,   44,    0
101002,19620715,   27,    0
101002,19620716,   31,    0
101002,19620717,   40,    0
101002,19620718,   38,    0
101002,19620719,   42,    0
101002,19620720,   40,    0
101002,19620721,   32,    0
101002,19620722,   34,    0
101002,19620723,   37,    0
101002,19620724,   43,    0
101002,19620725,   34,    0
101002,19620726,   35,    0
101002,19620727,   33,    0
101002,19620728,   37,    0
101002,19620729,   33,    0
101002,19620730,   34,    0
101002,19620731,   37,    0
101002,19620801,   39,    0
101002,19620802,   30,    0
101002,19620803,   36,    0
101002,19620804,   39,    0
101002,19620805,   34,    0
101002,19620806,   33,    0
101002,19620807,   36,    0
101002,19620808,   34,    0
101002,19620809,   38,    0
101002,19620810,   36,    0
101002,19620811,   39,    0
101002,19620812,   34,    0
101002,19620813,   38,    0
101002,19620814,   28,    0
101002,19620815,   18,    0
101002,19620816,   29,    0
101002,19620817,   34,    0
101002,19620818,   31,    0
101002,19620819,   36,    0
101002,19620820,   26,    0
101002,19620821,   30,    0
101002,19620822,   40,    0
101002,19620823,   29,    0
101002,19620824,   33,    0
101002,19620825,   30,    0
101002,19620826,   31,    0
101002,19620827,   30,    0
101002,19620828,   30,    0
101002,19620829,   30,    0
101002,19620830,   25,    0
101002,19620831,   25,    0
101002,19620901,   47,    0
101002,19620902,   33,    0
101002,19620903,   29,    0
101002,19620904,   42,    0
101002,19620905,   40,    0
101002,19620906,   36,    0
101002,19620907,   33,    0
101002,19620908,   34,    0
101002,19620909,   40,    0
101002,19620910,   36,    0
101002,19620911,   41,    0
101002,19620912,   37,    0
101002,19620913,   36,    0
101002,19620914,   37,    0
101002,19620915,   45,    0
101002,19620916,   49,    0
101002,19620917,   45,    0
101002,19620918,   34,    0
101002,19620919,   48,    0
101002,19620920,   59,    0
101002,19620921,   69,    0
101002,19620922,   63,    0
101002,19620923,   50,    0
101002,19620924,   52,    0
101002,19620925,   77,    0
101002,19620926,   82,    0
101002,19620927,   64,    0
101002,19620928,   74,    0
101002,19620929,   78,    0
101002,19620930,   74,    0
101002,19621001,   74,    0
101002,19621002,   76,    0
101002,19621003,   64,    0
101002,19621004,   66,    0
101002,19621005,   69,    0
101002,19621006,   56,    0
101002,19621007,   52,    0
101002,19621008,   46,    0
101002,19621009,   50,    0
101002,19621010,   64,    0
101002,19621011,   79,    0
101002,19621012,   76,    0
101002,19621013,   95,    0
101002,19621014,   86,    0
101002,19621015,   81,    0
101002,19621016,   87,    0
101002,19621017,   82,    0
101002,19621018,   78,    0
101002,19621019,   80,    0
101002,19621020,   77,    0
101002,19621021,   80,    0
101002,19621022,   77,    0
101002,19621023,   77,    0
101002,19621024,   72,    0
101002,19621025,   71,    0
101002,19621026,   86,    0
101002,19621027,   84,    0
101002,19621028,   76,    0
101002,19621029,   58,    0
101002,19621030,   66,    0
101002,19621031,   62,    0
101002,19621101,   60,    0
101002,19621102,   74,    0
101002,19621103,   77,    0
101002,19621104,   88,    0
101002,19621105,   84,    0
101002,19621106,   91,    0
101002,19621107,   80,    0
101002,19621108,   70,    0
101002,19621109,   70,    0
101002,19621110,   80,    0
101002,19621111,   87,    0
101002,19621112,   87,    0
101002,19621113,   89,    0
101002,19621114,   63,    0
101002,19621115,   60,    0
101002,19621116,   76,    0
101002,19621117,   70,    0
101002,19621118,   66,    0
101002,19621119,   55,    0
101002,19621120,   54,    0
101002,19621121,   78,    0
101002,19621122,   68,    0
101002,19621123,   70,    0
101002,19621124,   69,    0
101002,19621125,   77,    0
101002,19621126,   69,    0
101002,19621127,   75,    0
101002,19621128,   75,    0
101002,19621129,   65,    0
101002,19621130,   58,    0
101002,19621201,   66,    0
101002,19621202,   62,    0
101002,19621203,   72,    0
101002,19621204,   74,    0
101002,19621205,   86,    0
101002,19621206,   82,    0
101002,19621207,   81,    0
101002,19621208,   86,    0
101002,19621209,   84,    0
101002,19621210,   81,    0
101002,19621211,   76,    0
101002,19621212,   71,    0
101002,19621213,   70,    0
101002,19621214,   63,    0
101002,19621215,   66,    0
101002,19621216,   77,    0
101002,19621217,   74,    0
101002,19621218,   62,    0
101002,19621219,   71,    0
101002,19621220,   70,    0
101002,19621221,   88,    0
101002,19621222,   66,    0
101002,19621223,   28,    0
101002,19621224,   31,    0
101002,19621225,   54,    0
101002,19621226,   58,    0
101002,19621227,   66,    0
101002,19621228,   92,    0
101002,19621229,   94,    0
101002,19621230,   84,    0
101002,19621231,   87,    0
101002,19630101,   95,    0
101002,19630102,   92,    0
101002,19630103,   74,    0
101002,19630104,   93,    0
101002,19630105,   92,    0
101002,19630106,   91,    0
101002,19630107,   78,    0
101002,19630108,   92,    0
101002,19630109,   92,    0
101002,19630110,   89,    0
101002,19630111,   85,    0
101002,19630112,   82,    0
101002,19630113,   86,    0
101002,19630114,   89,    0
101002,19630115,   79,    0
101002,19630116,   86,    0
101002,19630117,   90,    0
101002,19630118,   90,    0
101002,19630119,   86,    0
101002,19630120,   84,    0
101002,19630121,   86,    0
101002,19630122,   90,    0
101002,19630123,   75,    0
101002,19630124,   62,    0
101002,19630125,   68,    0
101002,19630126,   66,    0
101002,19630127,   65,    0
101002,19630128,   43,    0
101002,19630129,   44,    0
101002,19630130,   60,    0
101002,19630131,   62,    0
101002,19630201,   85,    0
101002,19630202,   62,    0
101002,19630203,   76,    0
101002,19630204,   87,    0
101002,19630205,   73,    0
101002,19630206,   79,    0
101002,19630207,   76,    0
101002,19630208,   69,    0
101002,19630209,   93,    0
101002,19630210,   93,    0
101002,19630211,   64,    0
101002,19630212,   74,    0
101002,19630213,   58,    0
101002,19630214,   82,    0
101002,19630215,   92,    0
101002,19630216,   86,    0
101002,19630217,   63,    0
101002,19630218,   91,    0
101002,19630219,   63,    0
101002,19630220,   67,    0
101002,19630221,   58,    0
101002,19630222,   56,    0
101002,19630223,   63,    0
101002,19630224,   76,    0
101002,19630225,   74,    0
101002,19630226,   80,    0
101002,19630227,   72,    0
101002,19630228,   66,    0
101002,19630301,   87,    0
101002,19630302,   74,    0
101002,19630303,   86,    0
101002,19630304,   80,    0
101002,19630305,   74,    0
101002,19630306,   64,    0
101002,19630307,   69,    0
101002,19630308,   82,    0
101002,19630309,   76,    0
101002,19630310,   86,    0
101002,19630311,   76,    0
101002,19630312,   72,    0
101002,19630313,   64,    0
101002,19630314,   56,    0
101002,19630315,   79,    0
101002,19630316,   89,    0
101002,19630317,   84,    0
101002,19630318,   72,    0
101002,19630319,   69,    0
101002,19630320,   44,    0
101002,19630321,   48,    0
101002,19630322,   53,    0
101002,19630323,   39,    0
101002,19630324,   38,    0
101002,19630325,   38,    0
101002,19630326,   46,    0
101002,19630327,   54,    0
101002,19630328,   49,    0
101002,19630329,   56,    0
101002,19630330,   51,    0
101002,19630331,   48,    0
101002,19630401,   35,    0
101002,19630402,   44,    0
101002,19630403,   45,    0
101002,19630404,   78,    0
101002,19630405,   58,    0
101002,19630406,   43,    0
101002,19630407,   48,    0
101002,19630408,   91,    0
101002,19630409,   85,    0
101002,19630410,   83,    0
101002,19630411,   73,    0
101002,19630412,   86,    0
101002,19630413,   75,    0
101002,19630414,   66,    0
101002,19630415,   64,    0
101002,19630416,   50,    0
101002,19630417,   78,    0
101002,19630418,   76,    0
101002,19630419,   52,    0
101002,19630420,   70,    0
101002,19630421,   51,    0
101002,19630422,   52,    0
101002,19630423,   52,    0
101002,19630424,   50,    0
101002,19630425,   48,    0
101002,19630426,   45,    0
101002,19630427,   49,    0
101002,19630428,   50,    0
101002,19630429,   53,    0
101002,19630430,   52,    0
101002,19630501,   54,    0
101002,19630502,   50,    0
101002,19630503,   46,    0
101002,19630504,   52,    0
101002,19630505,   54,    0
101002,19630506,   49,    0
101002,19630507,   64,    0
101002,19630508,   48,    0
101002,19630509,   46,    0
101002,19630510,   50,    0
101002,19630511,   52,    0
101002,19630512,   44,    0
101002,19630513,   40,    0
101002,19630514,   44,    0
101002,19630515,   48,    0
101002,19630516,   40,    0
101002,19630517,   46,    0
101002,19630518,   46,    0
101002,19630519,   47,    0
101002,19630520,   39,    0
101002,19630521,   38,    0
101002,19630522,   42,    0
101002,19630523,   44,    0
101002,19630524,   48,    0
101002,19630525,   51,    0
101002,19630526,   51,    0
101002,19630527,   42,    0
101002,19630528,   54,    0
101002,19630529,   62,    0
101002,19630530,   73,    0
101002,19630531,   62,    0
101002,19630601,   60,    0
101002,19630602,   63,    0
101002,19630603,   80,    0
101002,19630604,   90,    0
101002,19630605,   73,    0
101002,19630606,   74,    0
101002,19630607,   67,    0
101002,19630608,   62,    0
101002,19630609,   57,    0
101002,19630610,   53,    0
101002,19630611,   50,    0
101002,19630612,   48,    0
101002,19630613,   48,    0
101002,19630614,   47,    0
101002,19630615,   39,    0
101002,19630616,   38,    0
101002,19630617,   29,    0
101002,19630618,   42,    0
101002,19630619,   42,    0
101002,19630620,   32,    0
101002,19630621,   39,    0
101002,19630622,   52,    0
101002,19630623,   53,    0
101002,19630624,   47,    0
101002,19630625,   37,    0
101002,19630626,   31,    0
101002,19630627,   82,    0
101002,19630628,   58,    0
101002,19630629,   58,    0
101002,19630630,   64,    0
101002,19630701,   44,    0
101002,19630702,   42,    0
101002,19630703,   46,    0
101002,19630704,   36,    0
101002,19630705,   44,    0
101002,19630706,   42,    0
101002,19630707,   42,    0
101002,19630708,   35,    0
101002,19630709,   34,    0
101002,19630710,   40,    0
101002,19630711,   46,    0
101002,19630712,   41,    0
101002,19630713,   45,    0
101002,19630714,   35,    0
101002,19630715,   44,    0
101002,19630716,   29,    0
101002,19630717,   40,    0
101002,19630718,   44,    0
101002,19630719,   40,    0
101002,19630720,   40,    0
101002,19630721,   37,    0
101002,19630722,   33,    0
101002,19630723,   42,    0
101002,19630724,   43,    0
101002,19630725,   38,    0
101002,19630726,   66,    0
101002,19630727,   61,    0
101002,19630728,   56,    0
101002,19630729,   51,    0
101002,19630730,   44,    0
101002,19630731,   47,    0
101002,19630801,   51,    0
101002,19630802,   44,    0
101002,19630803,   33,    0
101002,19630804,   35,    0
101002,19630805,   47,    0
101002,19630806,   50,    0
101002,19630807,   48,    0
101002,19630808,   38,    0
101002,19630809,   44,    0
101002,19630810,   36,    0
101002,19630811,   37,    0
101002,19630812,   40,    0
101002,19630813,   50,    0
101002,19630814,   42,    0
101002,19630815,   30,    0
101002,19630816,   46,    0
101002,19630817,   32,    0
101002,19630818,   40,    0
101002,19630819,   31,    0
101002,19630820,   30,    0
101002,19630821,   40,    0
101002,19630822,   34,    0
101002,19630823,   40,    0
101002,19630824,   33,    0
101002,19630825,   42,    0
101002,19630826,   45,    0
101002,19630827,   47,    0
101002,19630828,   38,    0
101002,19630829,   40,    0
101002,19630830,   42,    0
101002,19630831,   41,    0
101002,19630901,   34,    0
101002,19630902,   38,    0
101002,19630903,   71,    0
101002,19630904,   74,    0
101002,19630905,   62,    0
101002,19630906,   51,    0
101002,19630907,   45,    0
101002,19630908,   45,    0
101002,19630909,   38,    0
101002,19630910,   31,    0
101002,19630911,   68,    0
101002,19630912,   73,    0
101002,19630913,   70,    0
101002,19630914,   76,    0
101002,19630915,   75,    0
101002,19630916,   85,    0
101002,19630917,   84,    0
101002,19630918,   73,    0
101002,19630919,   70,    0
101002,19630920,   62,    0
101002,19630921,   72,    0
101002,19630922,   68,    0
101002,19630923,   83,    0
101002,19630924,   74,    0
101002,19630925,   56,    0
101002,19630926,   65,    0
101002,19630927,   53,    0
101002,19630928,   38,    0
101002,19630929,   33,    0
101002,19630930,   42,    0
101002,19631001,   46,    0
101002,19631002,   52,    0
101002,19631003,   48,    0
101002,19631004,   53,    0
101002,19631005,   51,    0
101002,19631006,   53,    0
101002,19631007,   50,    0
101002,19631008,   49,    0
101002,19631009,   38,    0
101002,19631010,   50,    0
101002,19631011,   50,    0
101002,19631012,   48,    0
101002,19631013,   41,    0
101002,19631014,   44,    0
101002,19631015,   46,    0
101002,19631016,   40,    0
101002,19631017,   48,    0
101002,19631018,   49,    0
101002,19631019,   66,    0
101002,19631020,   62,    0
101002,19631021,   59,    0
101002,19631022,   62,    0
101002,19631023,   64,    0
101002,19631024,   56,    0
101002,19631025,   55,    0
101002,19631026,   54,    0
101002,19631027,   54,    0
101002,19631028,   58,    0
101002,19631029,   69,    0
101002,19631030,   91,    0
101002,19631031,   83,    0
101002,19631101,   76,    0
101002,19631102,   94,    0
101002,19631103,   80,    0
101002,19631104,   91,    0
101002,19631105,   86,    0
101002,19631106,   90,    0
101002,19631107,   82,    0
101002,19631108,   86,    0
101002,19631109,   86,    0
101002,19631110,   81,    0
101002,19631111,   77,    0
101002,19631112,   92,    0
101002,19631113,   94,    0
101002,19631114,   94,    0
101002,19631115,   86,    0
101002,19631116,   63,    0
101002,19631117,   73,    0
101002,19631118,   90,    0
101002,19631119,   84,    0
101002,19631120,   84,    0
101002,19631121,   78,    0
101002,19631122,   75,    0
101002,19631123,   80,    0
101002,19631124,   91,    0
101002,19631125,   90,    0
101002,19631126,   78,    0
101002,19631127,   62,    0
101002,19631128,   76,    0
101002,19631129,   89,    0
101002,19631130,   68,    0
101002,19631201,   82,    0
101002,19631202,   88,    0
101002,19631203,   86,    0
101002,19631204,   92,    0
101002,19631205,   93,    0
101002,19631206,   93,    0
101002,19631207,   88,    0
101002,19631208,   86,    0
101002,19631209,   78,    0
101002,19631210,   82,    0
101002,19631211,   95,    0
101002,19631212,   76,    0
101002,19631213,   81,    0
101002,19631214,   90,    0
101002,19631215,   76,    0
101002,19631216,   58,    0
101002,19631217,   63,    0
101002,19631218,   93,    0
101002,19631219,   90,    0
101002,19631220,   80,    0
101002,19631221,   72,    0
101002,19631222,   55,    0
101002,19631223,   40,    0
101002,19631224,   60,    0
101002,19631225,   74,    0
101002,19631226,   78,    0
101002,19631227,   72,    0
101002,19631228,   77,    0
101002,19631229,   74,    0
101002,19631230,   73,    0
101002,19631231,   82,    0
101002,19640101,   67,    0
101002,19640102,   66,    0
101002,19640103,   69,    0
101002,19640104,   61,    0
101002,19640105,   75,    0
101002,19640106,   80,    0
101002,19640107,   81,    0
101002,19640108,   68,    0
101002,19640109,   80,    0
101002,19640110,   69,    0
101002,19640111,   78,    0
101002,19640112,   87,    0
101002,19640113,   88,    0
101002,19640114,   82,    0
101002,19640115,   74,    0
101002,19640116,   59,    0
101002,19640117,   82,    0
101002,19640118,   70,    0
101002,19640119,   69,    0
101002,19640120,   67,    0
101002,19640121,   66,    0
101002,19640122,   70,    0
101002,19640123,   63,    0
101002,19640124,   64,    0
101002,19640125,   67,    0
101002,19640126,   55,    0
101002,19640127,   68,    0
101002,19640128,   73,    0
101002,19640129,   62,    0
101002,19640130,   64,    0
101002,19640131,   66,    0
101002,19640201,   61,    0
101002,19640202,   53,    0
101002,19640203,   56,    0
101002,19640204,   47,    0
101002,19640205,   56,    0
101002,19640206,   62,    0
101002,19640207,   48,    0
101002,19640208,   52,    0
101002,19640209,   41,    0
101002,19640210,   50,    0
101002,19640211,   54,    0
101002,19640212,   59,    0
101002,19640213,   87,    0
101002,19640214,   92,    0
101002,19640215,   68,    0
101002,19640216,   93,    0
101002,19640217,   87,    0
101002,19640218,   88,    0
101002,19640219,   71,    0
101002,19640220,   86,    0
101002,19640221,   84,    0
101002,19640222,   80,    0
101002,19640223,   96,    0
101002,19640224,   95,    0
101002,19640225,   78,    0
101002,19640226,   89,    0
101002,19640227,   80,    0
101002,19640228,   80,    0
101002,19640229,   54,    0
101002,19640301,   61,    0
101002,19640302,   70,    0
101002,19640303,   81,    0
101002,19640304,   70,    0
101002,19640305,   59,    0
101002,19640306,   52,    0
101002,19640307,   60,    0
101002,19640308,   59,    0
101002,19640309,   50,    0
101002,19640310,   71,    0
101002,19640311,   81,    0
101002,19640312,   80,    0
101002,19640313,   92,    0
101002,19640314,   82,    0
101002,19640315,   61,    0
101002,19640316,   57,    0
101002,19640317,   57,    0
101002,19640318,   72,    0
101002,19640319,   85,    0
101002,19640320,   74,    0
101002,19640321,   74,    0
101002,19640322,   74,    0
101002,19640323,   64,    0
101002,19640324,   84,    0
101002,19640325,   62,    0
101002,19640326,   51,    0
101002,19640327,   61,    0
101002,19640328,   60,    0
101002,19640329,   82,    0
101002,19640330,   57,    0
101002,19640331,   73,    0
101002,19640401,   71,    0
101002,19640402,   68,    0
101002,19640403,   64,    0
101002,19640404,   62,    0
101002,19640405,   57,    0
101002,19640406,   61,    0
101002,19640407,   49,    0
101002,19640408,   55,    0
101002,19640409,   52,    0
101002,19640410,   56,    0
101002,19640411,   56,    0
101002,19640412,   61,    0
101002,19640413,   46,    0
101002,19640414,   54,    0
101002,19640415,   55,    0
101002,19640416,   77,    0
101002,19640417,   70,    0
101002,19640418,   80,    0
101002,19640419,   80,    0
101002,19640420,   69,    0
101002,19640421,   67,    0
101002,19640422,   58,    0
101002,19640423,   49,    0
101002,19640424,   53,    0
101002,19640425,   44,    0
101002,19640426,   37,    0
101002,19640427,   43,    0
101002,19640428,   52,    0
101002,19640429,   44,    0
101002,19640430,   47,    0
101002,19640501,   48,    0
101002,19640502,   42,    0
101002,19640503,   34,    0
101002,19640504,   41,    0
101002,19640505,   42,    0
101002,19640506,   38,    0
101002,19640507,   39,    0
101002,19640508,   44,    0
101002,19640509,   48,    0
101002,19640510,   38,    0
101002,19640511,   38,    0
101002,19640512,   39,    0
101002,19640513,   34,    0
101002,19640514,   39,    0
101002,19640515,   42,    0
101002,19640516,   41,    0
101002,19640517,   40,    0
101002,19640518,   40,    0
101002,19640519,   36,    0
101002,19640520,   52,    0
101002,19640521,   62,    0
101002,19640522,   52,    0
101002,19640523,   48,    0
101002,19640524,   41,    0
101002,19640525,   53,    0
101002,19640526,   47,    0
101002,19640527,   44,    0
