 SOUID,    DATE,   FG, Q_FG
115611,19730107,    0,    0
115611,19730108,   11,    0
115611,19730109,    0,    0
115611,19730110,    0,    0
115611,19730111,    0,    0
115611,19730112,    0,    0
115611,19730113,    0,    0
115611,19730114,   22,    0
115611,19730115,   28,    0
115611,19730116,   11,    0
115611,19730117,   39,    0
115611,19730118,   42,    0
115611,19730119,    0,    0
115611,19730120,   44,    0
115611,19730121,   67,    0
115611,19730122,   33,    0
115611,19730123,   11,    0
115611,19730124,   11,    0
115611,19730125,    0,    0
115611,19730126,    0,    0
115611,19730127,    0,    0
115611,19730128,   28,    0
115611,19730129,    3,    0
115611,19730130,    3,    0
115611,19730131,   25,    0
115611,19730201,   67,    0
115611,19730202,   28,    0
115611,19730203,   17,    0
115611,19730204,    6,    0
115611,19730205,    0,    0
115611,19730206,    0,    0
115611,19730207,    6,    0
115611,19730208,    0,    0
115611,19730209,    0,    0
115611,19730210,   56,    0
115611,19730211,   61,    0
115611,19730212,   11,    0
115611,19730213,   31,    0
115611,19730214,   39,    0
115611,19730215,   86,    0
115611,19730216,   81,    0
115611,19730217,   19,    0
115611,19730218,   33,    0
115611,19730219,   67,    0
115611,19730220,   39,    0
115611,19730221,    0,    0
115611,19730222,   11,    0
115611,19730223,   22,    0
115611,19730224,   89,    0
115611,19730225,   67,    0
115611,19730226,   69,    0
115611,19730227,   58,    0
115611,19730228,   11,    0
115611,19730301,    0,    0
115611,19730302,    0,    0
115611,19730303,    8,    0
115611,19730304,    0,    0
115611,19730305,   11,    0
115611,19730306,    0,    0
115611,19730307,   89,    0
115611,19730308,   33,    0
115611,19730309,   31,    0
115611,19730310,    0,    0
115611,19730311,   11,    0
115611,19730312,   31,    0
115611,19730313,   39,    0
115611,19730314,   61,    0
115611,19730315,   11,    0
115611,19730316,   31,    0
115611,19730317,   11,    0
115611,19730318,    0,    0
115611,19730319,    0,    0
115611,19730320,   50,    0
115611,19730321,   33,    0
115611,19730322,   75,    0
115611,19730323,    8,    0
115611,19730324,   33,    0
115611,19730325,   72,    0
115611,19730326,   19,    0
115611,19730327,    6,    0
115611,19730328,   17,    0
115611,19730329,   81,    0
115611,19730330,   25,    0
115611,19730331,   28,    0
115611,19730401,   11,    0
115611,19730402,   17,    0
115611,19730403,   36,    0
115611,19730404,   17,    0
115611,19730405,    0,    0
115611,19730406,    0,    0
115611,19730407,   11,    0
115611,19730408,   31,    0
115611,19730409,   72,    0
115611,19730410,   39,    0
115611,19730411,    3,    0
115611,19730412,   11,    0
115611,19730413,   36,    0
115611,19730414,   31,    0
115611,19730415,   31,    0
115611,19730416,   81,    0
115611,19730417,   50,    0
115611,19730418,   11,    0
115611,19730419,   17,    0
115611,19730420,   25,    0
115611,19730421,   17,    0
115611,19730422,   11,    0
115611,19730423,   11,    0
115611,19730424,   33,    0
115611,19730425,   17,    0
115611,19730426,   11,    0
115611,19730427,   17,    0
115611,19730428,   89,    0
115611,19730429,   17,    0
115611,19730430,    6,    0
115611,19730501,   11,    0
115611,19730502,   39,    0
115611,19730503,   33,    0
115611,19730504,   33,    0
115611,19730505,   25,    0
115611,19730506,   25,    0
115611,19730507,   31,    0
115611,19730508,   44,    0
115611,19730509,   33,    0
115611,19730510,    6,    0
115611,19730511,   53,    0
115611,19730512,   19,    0
115611,19730513,    8,    0
115611,19730514,   11,    0
115611,19730515,    0,    0
115611,19730516,   19,    0
115611,19730517,   36,    0
115611,19730518,   11,    0
115611,19730519,   28,    0
115611,19730520,   56,    0
115611,19730521,   31,    0
115611,19730522,   25,    0
115611,19730523,    0,    0
115611,19730524,   11,    0
115611,19730525,   14,    0
115611,19730526,    6,    0
115611,19730527,   22,    0
115611,19730528,   19,    0
115611,19730529,   22,    0
115611,19730530,   11,    0
115611,19730531,   22,    0
115611,19730601,   33,    0
115611,19730602,   33,    0
115611,19730603,   25,    0
115611,19730604,    8,    0
115611,19730605,   42,    0
115611,19730606,   14,    0
115611,19730607,   19,    0
115611,19730608,    6,    0
115611,19730609,   31,    0
115611,19730610,   17,    0
115611,19730611,   11,    0
115611,19730612,    6,    0
115611,19730613,    0,    0
115611,19730614,   17,    0
115611,19730615,    8,    0
115611,19730616,   19,    0
115611,19730617,   33,    0
115611,19730618,    3,    0
115611,19730619,    8,    0
115611,19730620,   56,    0
115611,19730621,   78,    0
115611,19730622,   36,    0
115611,19730623,   28,    0
115611,19730624,   39,    0
115611,19730625,   17,    0
115611,19730626,   75,    0
115611,19730627,   33,    0
115611,19730628,    6,    0
115611,19730629,    6,    0
115611,19730630,   11,    0
115611,19730701,   19,    0
115611,19730702,   11,    0
115611,19730703,    8,    0
115611,19730704,   19,    0
115611,19730705,   17,    0
115611,19730706,   11,    0
115611,19730707,   22,    0
115611,19730708,   33,    0
115611,19730709,    6,    0
115611,19730710,   17,    0
115611,19730711,   22,    0
115611,19730712,   17,    0
115611,19730713,   17,    0
115611,19730714,   39,    0
115611,19730715,   81,    0
115611,19730716,   39,    0
115611,19730717,   33,    0
115611,19730718,    0,    0
115611,19730719,   11,    0
115611,19730720,   17,    0
115611,19730721,   39,    0
115611,19730722,   11,    0
115611,19730723,   17,    0
115611,19730724,   14,    0
115611,19730725,   11,    0
115611,19730726,   47,    0
115611,19730727,    8,    0
115611,19730728,   11,    0
115611,19730729,   47,    0
115611,19730730,   39,    0
115611,19730731,   17,    0
115611,19730801,   11,    0
115611,19730802,   11,    0
115611,19730803,   11,    0
115611,19730804,   11,    0
115611,19730805,    8,    0
115611,19730806,   11,    0
115611,19730807,    0,    0
115611,19730808,   11,    0
115611,19730809,   17,    0
115611,19730810,   33,    0
115611,19730811,   28,    0
115611,19730812,    0,    0
115611,19730813,    0,    0
115611,19730814,   17,    0
115611,19730815,   11,    0
115611,19730816,   17,    0
115611,19730817,   47,    0
115611,19730818,   17,    0
115611,19730819,   14,    0
115611,19730820,    8,    0
115611,19730821,   14,    0
115611,19730822,    0,    0
115611,19730823,    8,    0
115611,19730824,   11,    0
115611,19730825,   39,    0
115611,19730826,   28,    0
115611,19730827,   25,    0
115611,19730828,   47,    0
115611,19730829,   22,    0
115611,19730830,   31,    0
115611,19730831,   56,    0
115611,19730901,   28,    0
115611,19730902,   11,    0
115611,19730903,   17,    0
115611,19730904,   33,    0
115611,19730905,   28,    0
115611,19730906,   25,    0
115611,19730907,   19,    0
115611,19730908,   17,    0
115611,19730909,    6,    0
115611,19730910,   11,    0
115611,19730911,   14,    0
115611,19730912,   28,    0
115611,19730913,   17,    0
115611,19730914,   22,    0
115611,19730915,   14,    0
115611,19730916,   17,    0
115611,19730917,   22,    0
115611,19730918,   22,    0
115611,19730919,   19,    0
115611,19730920,   33,    0
115611,19730921,   19,    0
115611,19730922,    6,    0
115611,19730923,   28,    0
115611,19730924,   53,    0
115611,19730925,   11,    0
115611,19730926,    8,    0
115611,19730927,   11,    0
115611,19730928,    8,    0
115611,19730929,   17,    0
115611,19730930,   78,    0
115611,19731001,   72,    0
115611,19731002,   19,    0
115611,19731003,    6,    0
115611,19731004,    8,    0
115611,19731005,   11,    0
115611,19731006,    0,    0
115611,19731007,   22,    0
115611,19731008,   19,    0
115611,19731009,    8,    0
115611,19731010,   17,    0
115611,19731011,    6,    0
115611,19731012,   11,    0
115611,19731013,   64,    0
115611,19731014,   69,    0
115611,19731015,   64,    0
115611,19731016,   61,    0
115611,19731017,   11,    0
115611,19731018,   44,    0
115611,19731019,   61,    0
115611,19731020,   11,    0
115611,19731021,    0,    0
115611,19731022,   22,    0
115611,19731023,    0,    0
115611,19731024,    6,    0
115611,19731025,   17,    0
115611,19731026,    6,    0
115611,19731027,    8,    0
115611,19731028,    0,    0
115611,19731029,    6,    0
115611,19731030,    6,    0
115611,19731031,   11,    0
115611,19731101,    8,    0
115611,19731102,    6,    0
115611,19731103,   33,    0
115611,19731104,   22,    0
115611,19731105,   17,    0
115611,19731106,   33,    0
115611,19731107,   50,    0
115611,19731108,   17,    0
115611,19731109,    0,    0
115611,19731110,    8,    0
115611,19731111,   19,    0
115611,19731112,   61,    0
115611,19731113,    6,    0
115611,19731114,    3,    0
115611,19731115,    0,    0
115611,19731116,    3,    0
115611,19731117,    8,    0
115611,19731118,    8,    0
115611,19731119,   17,    0
115611,19731120,   19,    0
115611,19731121,    6,    0
115611,19731122,   11,    0
115611,19731123,    8,    0
115611,19731124,    0,    0
115611,19731125,    0,    0
115611,19731126,    8,    0
115611,19731127,   14,    0
115611,19731128,   39,    0
115611,19731129,    8,    0
115611,19731130,    0,    0
115611,19731201,    3,    0
115611,19731202,   44,    0
115611,19731203,   42,    0
115611,19731204,   11,    0
115611,19731205,    6,    0
115611,19731206,   17,    0
115611,19731207,    8,    0
115611,19731208,    8,    0
115611,19731209,   39,    0
115611,19731210,   22,    0
115611,19731211,    0,    0
115611,19731212,    8,    0
115611,19731213,    0,    0
115611,19731214,   11,    0
115611,19731215,   33,    0
115611,19731216,    0,    0
115611,19731217,    0,    0
115611,19731218,    8,    0
115611,19731219,   58,    0
115611,19731220,   42,    0
115611,19731221,   50,    0
115611,19731222,   42,    0
115611,19731223,   17,    0
115611,19731224,   19,    0
115611,19731225,    6,    0
115611,19731226,   42,    0
115611,19731227,   33,    0
115611,19731228,   25,    0
115611,19731229,   42,    0
115611,19731230,   17,    0
115611,19731231,    0,    0
115611,19740101,    6,    0
115611,19740102,    0,    0
115611,19740103,    3,    0
115611,19740104,    0,    0
115611,19740105,   25,    0
115611,19740106,   33,    0
115611,19740107,   53,    0
115611,19740108,   31,    0
115611,19740109,   58,    0
115611,19740110,   28,    0
115611,19740111,   11,    0
115611,19740112,    0,    0
115611,19740113,   11,    0
115611,19740114,   11,    0
115611,19740115,    0,    0
115611,19740116,    0,    0
115611,19740117,   50,    0
115611,19740118,   11,    0
115611,19740119,    3,    0
115611,19740120,    3,    0
115611,19740121,    0,    0
115611,19740122,    3,    0
115611,19740123,    3,    0
115611,19740124,    3,    0
115611,19740125,    6,    0
115611,19740126,   11,    0
115611,19740127,   14,    0
115611,19740128,   22,    0
115611,19740129,   39,    0
115611,19740130,    6,    0
115611,19740131,   17,    0
115611,19740201,   17,    0
115611,19740202,   22,    0
115611,19740203,   36,    0
115611,19740204,   25,    0
115611,19740205,   31,    0
115611,19740206,   56,    0
115611,19740207,   44,    0
115611,19740208,    6,    0
115611,19740209,    3,    0
115611,19740210,   11,    0
115611,19740211,   31,    0
115611,19740212,   28,    0
115611,19740213,   75,    0
115611,19740214,   53,    0
115611,19740215,   39,    0
115611,19740216,   36,    0
115611,19740217,   42,    0
115611,19740218,   64,    0
115611,19740219,   36,    0
115611,19740220,   67,    0
115611,19740221,   28,    0
115611,19740222,    6,    0
115611,19740223,   19,    0
115611,19740224,   44,    0
115611,19740225,   11,    0
115611,19740226,   17,    0
115611,19740227,    8,    0
115611,19740228,    6,    0
115611,19740301,   33,    0
115611,19740302,   39,    0
115611,19740303,   56,    0
115611,19740304,   33,    0
115611,19740305,   17,    0
115611,19740306,   17,    0
115611,19740307,    6,    0
115611,19740308,   17,    0
115611,19740309,   11,    0
115611,19740310,    8,    0
115611,19740311,   61,    0
115611,19740312,   22,    0
115611,19740313,   39,    0
115611,19740314,   28,    0
115611,19740315,   19,    0
115611,19740316,   53,    0
115611,19740317,   17,    0
115611,19740318,   28,    0
115611,19740319,   17,    0
115611,19740320,   50,    0
115611,19740321,   56,    0
115611,19740322,   25,    0
115611,19740323,   33,    0
115611,19740324,   36,    0
115611,19740325,   33,    0
115611,19740326,   22,    0
115611,19740327,    3,    0
115611,19740328,   22,    0
115611,19740329,   17,    0
115611,19740330,   33,    0
115611,19740331,   22,    0
115611,19740401,   28,    0
115611,19740402,   44,    0
115611,19740403,   14,    0
115611,19740404,   17,    0
115611,19740405,    3,    0
115611,19740406,   17,    0
115611,19740407,   22,    0
115611,19740408,   39,    0
115611,19740409,   11,    0
115611,19740410,   19,    0
115611,19740411,   11,    0
115611,19740412,    6,    0
115611,19740413,   17,    0
115611,19740414,   17,    0
115611,19740415,   17,    0
115611,19740416,   28,    0
115611,19740417,   33,    0
115611,19740418,   44,    0
115611,19740419,   33,    0
115611,19740420,   17,    0
115611,19740421,    6,    0
115611,19740422,   28,    0
115611,19740423,   17,    0
115611,19740424,   17,    0
115611,19740425,   19,    0
115611,19740426,   14,    0
115611,19740427,   19,    0
115611,19740428,   19,    0
115611,19740429,   72,    0
115611,19740430,   36,    0
115611,19740501,   17,    0
115611,19740502,   33,    0
115611,19740503,   56,    0
115611,19740504,   47,    0
115611,19740505,   44,    0
115611,19740506,   33,    0
115611,19740507,   17,    0
115611,19740508,   33,    0
115611,19740509,   33,    0
115611,19740510,   58,    0
115611,19740511,   22,    0
115611,19740512,   25,    0
115611,19740513,   25,    0
115611,19740514,    8,    0
115611,19740515,   11,    0
115611,19740516,   39,    0
115611,19740517,    8,    0
115611,19740518,   11,    0
115611,19740519,   33,    0
115611,19740520,   22,    0
115611,19740521,    8,    0
115611,19740522,    8,    0
115611,19740523,   33,    0
115611,19740524,   39,    0
115611,19740525,   50,    0
115611,19740526,   14,    0
115611,19740527,   17,    0
115611,19740528,   17,    0
115611,19740529,   25,    0
115611,19740530,   47,    0
115611,19740531,    6,    0
115611,19740601,   31,    0
115611,19740602,   11,    0
115611,19740603,   22,    0
115611,19740604,    0,    0
115611,19740605,    6,    0
115611,19740606,   39,    0
115611,19740607,   25,    0
115611,19740608,   33,    0
115611,19740609,   28,    0
115611,19740610,   58,    0
115611,19740611,   33,    0
115611,19740612,   25,    0
115611,19740613,   19,    0
115611,19740614,   31,    0
115611,19740615,   19,    0
115611,19740616,    6,    0
115611,19740617,   19,    0
115611,19740618,   17,    0
115611,19740619,   17,    0
115611,19740620,    8,    0
115611,19740621,   33,    0
115611,19740622,   42,    0
115611,19740623,   39,    0
115611,19740624,   31,    0
115611,19740625,   36,    0
115611,19740626,   42,    0
115611,19740627,   47,    0
115611,19740628,   61,    0
115611,19740629,   58,    0
115611,19740630,    3,    0
115611,19740701,   17,    0
115611,19740702,   31,    0
115611,19740703,   25,    0
115611,19740704,   33,    0
115611,19740705,   25,    0
115611,19740706,   17,    0
115611,19740707,   22,    0
115611,19740708,   17,    0
115611,19740709,   17,    0
115611,19740710,   14,    0
115611,19740711,   17,    0
115611,19740712,   17,    0
115611,19740713,    8,    0
115611,19740714,   33,    0
115611,19740715,   36,    0
115611,19740716,   19,    0
115611,19740717,   36,    0
115611,19740718,   33,    0
115611,19740719,   53,    0
115611,19740720,   56,    0
115611,19740721,   47,    0
115611,19740722,   19,    0
115611,19740723,   17,    0
115611,19740724,   11,    0
115611,19740725,   25,    0
115611,19740726,   11,    0
115611,19740727,   11,    0
115611,19740728,   17,    0
115611,19740729,    6,    0
115611,19740730,   22,    0
115611,19740731,   22,    0
115611,19740801,   17,    0
115611,19740802,   11,    0
115611,19740803,   22,    0
115611,19740804,   11,    0
115611,19740805,   19,    0
115611,19740806,   11,    0
115611,19740807,   28,    0
115611,19740808,   25,    0
115611,19740809,   14,    0
115611,19740810,   19,    0
115611,19740811,    0,    0
115611,19740812,   19,    0
115611,19740813,   22,    0
115611,19740814,    3,    0
115611,19740815,    3,    0
115611,19740816,   17,    0
115611,19740817,    8,    0
115611,19740818,   17,    0
115611,19740819,   67,    0
115611,19740820,   36,    0
115611,19740821,    0,    0
115611,19740822,    0,    0
115611,19740823,    8,    0
115611,19740824,   17,    0
115611,19740825,   17,    0
115611,19740826,    8,    0
115611,19740827,   39,    0
115611,19740828,   25,    0
115611,19740829,   31,    0
115611,19740830,   33,    0
115611,19740831,   31,    0
115611,19740901,   17,    0
115611,19740902,   33,    0
115611,19740903,    8,    0
115611,19740904,   17,    0
115611,19740905,   22,    0
115611,19740906,   31,    0
115611,19740907,    6,    0
115611,19740908,   11,    0
115611,19740909,   11,    0
115611,19740910,   25,    0
115611,19740911,   14,    0
115611,19740912,    8,    0
115611,19740913,    3,    0
115611,19740914,    6,    0
115611,19740915,   11,    0
115611,19740916,   28,    0
115611,19740917,   19,    0
115611,19740918,   33,    0
115611,19740919,   25,    0
115611,19740920,   11,    0
115611,19740921,   17,    0
115611,19740922,   11,    0
115611,19740923,   28,    0
115611,19740924,   56,    0
115611,19740925,   33,    0
115611,19740926,   17,    0
115611,19740927,   22,    0
115611,19740928,   31,    0
115611,19740929,   17,    0
115611,19740930,   11,    0
115611,19741001,   22,    0
115611,19741002,   33,    0
115611,19741003,   14,    0
115611,19741004,   14,    0
115611,19741005,   19,    0
115611,19741006,   17,    0
115611,19741007,   47,    0
115611,19741008,   47,    0
115611,19741009,   19,    0
115611,19741010,    3,    0
115611,19741011,   17,    0
115611,19741012,   39,    0
115611,19741013,   44,    0
115611,19741014,    8,    0
115611,19741015,    3,    0
115611,19741016,    6,    0
115611,19741017,   11,    0
115611,19741018,   33,    0
115611,19741019,    6,    0
115611,19741020,   72,    0
115611,19741021,   22,    0
115611,19741022,   61,    0
115611,19741023,   19,    0
115611,19741024,   28,    0
115611,19741025,   36,    0
115611,19741026,   17,    0
115611,19741027,   19,    0
115611,19741028,    8,    0
115611,19741029,   17,    0
115611,19741030,   58,    0
115611,19741031,    3,    0
115611,19741101,    0,    0
115611,19741102,    6,    0
115611,19741103,    0,    0
115611,19741104,    6,    0
115611,19741105,   50,    0
115611,19741106,   42,    0
115611,19741107,    0,    0
115611,19741108,    0,    0
115611,19741109,    3,    0
115611,19741110,   19,    0
115611,19741111,   17,    0
115611,19741112,    0,    0
115611,19741113,    8,    0
115611,19741114,   39,    0
115611,19741115,   69,    0
115611,19741116,   31,    0
115611,19741117,    8,    0
115611,19741118,   25,    0
115611,19741119,    0,    0
115611,19741120,    6,    0
115611,19741121,    0,    0
115611,19741122,    3,    0
115611,19741123,   28,    0
115611,19741124,    8,    0
115611,19741125,   28,    0
115611,19741126,    0,    0
115611,19741127,   39,    0
115611,19741128,    8,    0
115611,19741129,    6,    0
115611,19741130,    0,    0
115611,19741201,    8,    0
115611,19741202,    3,    0
115611,19741203,    6,    0
115611,19741204,    0,    0
115611,19741205,   28,    0
115611,19741206,   17,    0
115611,19741207,   17,    0
115611,19741208,   17,    0
115611,19741209,    0,    0
115611,19741210,   25,    0
115611,19741211,    3,    0
115611,19741212,    0,    0
115611,19741213,   11,    0
115611,19741214,   17,    0
115611,19741215,    0,    0
115611,19741216,    0,    0
115611,19741217,    0,    0
115611,19741218,   11,    0
115611,19741219,   22,    0
115611,19741220,    0,    0
115611,19741221,    8,    0
115611,19741222,    3,    0
115611,19741223,    6,    0
115611,19741224,   11,    0
115611,19741225,    0,    0
115611,19741226,    0,    0
115611,19741227,    0,    0
115611,19741228,    0,    0
115611,19741229,   17,    0
115611,19741230,   47,    0
115611,19741231,   11,    0
115611,19750101,    0,    0
115611,19750102,    0,    0
115611,19750103,    6,    0
115611,19750104,   22,    0
115611,19750105,   11,    0
115611,19750106,    0,    0
115611,19750107,    0,    0
115611,19750108,    0,    0
115611,19750109,    0,    0
115611,19750110,    6,    0
115611,19750111,   11,    0
115611,19750112,    0,    0
115611,19750113,    3,    0
115611,19750114,   42,    0
115611,19750115,   53,    0
115611,19750116,   39,    0
115611,19750117,   33,    0
115611,19750118,   61,    0
115611,19750119,   11,    0
115611,19750120,    0,    0
115611,19750121,   44,    0
115611,19750122,   11,    0
115611,19750123,    6,    0
115611,19750124,    8,    0
115611,19750125,    6,    0
115611,19750126,    0,    0
115611,19750127,   53,    0
115611,19750128,   33,    0
115611,19750129,    6,    0
115611,19750130,    0,    0
115611,19750131,    0,    0
115611,19750201,   19,    0
115611,19750202,    6,    0
115611,19750203,    6,    0
115611,19750204,   17,    0
115611,19750205,   17,    0
115611,19750206,   22,    0
115611,19750207,   11,    0
115611,19750208,   22,    0
115611,19750209,   17,    0
115611,19750210,    3,    0
115611,19750211,   33,    0
115611,19750212,   36,    0
115611,19750213,   31,    0
115611,19750214,   33,    0
115611,19750215,   25,    0
115611,19750216,   11,    0
115611,19750217,    3,    0
115611,19750218,    0,    0
115611,19750219,    0,    0
115611,19750220,    3,    0
115611,19750221,   11,    0
115611,19750222,   19,    0
115611,19750223,    0,    0
115611,19750224,    0,    0
115611,19750225,    8,    0
115611,19750226,   19,    0
115611,19750227,   33,    0
115611,19750228,   36,    0
115611,19750301,   22,    0
115611,19750302,   31,    0
115611,19750303,   53,    0
115611,19750304,   39,    0
115611,19750305,   17,    0
115611,19750306,   11,    0
115611,19750307,   22,    0
115611,19750308,   61,    0
115611,19750309,   78,    0
115611,19750310,   22,    0
115611,19750311,   61,    0
115611,19750312,    3,    0
115611,19750313,   19,    0
115611,19750314,   19,    0
115611,19750315,   11,    0
115611,19750316,    8,    0
115611,19750317,   11,    0
115611,19750318,   19,    0
115611,19750319,   14,    0
115611,19750320,   39,    0
115611,19750321,   53,    0
115611,19750322,    8,    0
115611,19750323,   17,    0
115611,19750324,   17,    0
115611,19750325,   14,    0
115611,19750326,   17,    0
115611,19750327,   39,    0
115611,19750328,    3,    0
115611,19750329,   25,    0
115611,19750330,   56,    0
115611,19750331,   50,    0
115611,19750401,   36,    0
115611,19750402,   22,    0
115611,19750403,   22,    0
115611,19750404,   19,    0
115611,19750405,   19,    0
115611,19750406,   22,    0
115611,19750407,   33,    0
115611,19750408,   22,    0
115611,19750409,   33,    0
115611,19750410,   53,    0
115611,19750411,   22,    0
115611,19750412,   22,    0
115611,19750413,   11,    0
115611,19750414,   11,    0
115611,19750415,   56,    0
115611,19750416,   28,    0
115611,19750417,   14,    0
115611,19750418,    6,    0
115611,19750419,   36,    0
115611,19750420,   44,    0
115611,19750421,   31,    0
115611,19750422,   22,    0
115611,19750423,   19,    0
115611,19750424,    6,    0
115611,19750425,   19,    0
115611,19750426,   17,    0
115611,19750427,   19,    0
115611,19750428,   14,    0
115611,19750429,    3,    0
115611,19750430,    6,    0
115611,19750501,    3,    0
115611,19750502,   11,    0
115611,19750503,   19,    0
115611,19750504,   83,    0
115611,19750505,   53,    0
115611,19750506,   11,    0
115611,19750507,   11,    0
115611,19750508,    0,    0
115611,19750509,   14,    0
115611,19750510,    8,    0
115611,19750511,   11,    0
115611,19750512,   31,    0
115611,19750513,   22,    0
115611,19750514,   19,    0
115611,19750515,   28,    0
115611,19750516,   17,    0
115611,19750517,   11,    0
115611,19750518,   39,    0
115611,19750519,   36,    0
115611,19750520,   11,    0
115611,19750521,    3,    0
115611,19750522,    8,    0
115611,19750523,   19,    0
115611,19750524,   47,    0
115611,19750525,   17,    0
115611,19750526,   17,    0
115611,19750527,   17,    0
115611,19750528,   14,    0
115611,19750529,   17,    0
115611,19750530,   11,    0
115611,19750531,   39,    0
115611,19750601,   17,    0
115611,19750602,   22,    0
115611,19750603,   11,    0
115611,19750604,    6,    0
115611,19750605,   14,    0
115611,19750606,   14,    0
115611,19750607,    3,    0
115611,19750608,    3,    0
115611,19750609,   25,    0
115611,19750610,   50,    0
115611,19750611,   19,    0
115611,19750612,   11,    0
115611,19750613,   39,    0
115611,19750614,    8,    0
115611,19750615,    8,    0
115611,19750616,   17,    0
115611,19750617,   14,    0
115611,19750618,    6,    0
115611,19750619,   17,    0
115611,19750620,   14,    0
115611,19750621,   11,    0
115611,19750622,    6,    0
115611,19750623,   11,    0
115611,19750624,   28,    0
115611,19750625,   19,    0
115611,19750626,   17,    0
115611,19750627,   11,    0
115611,19750628,   17,    0
115611,19750629,   19,    0
115611,19750630,   11,    0
115611,19750701,   22,    0
115611,19750702,   28,    0
115611,19750703,   42,    0
115611,19750704,   17,    0
115611,19750705,   22,    0
115611,19750706,   28,    0
115611,19750707,   22,    0
115611,19750708,   17,    0
115611,19750709,   17,    0
115611,19750710,   11,    0
115611,19750711,   22,    0
115611,19750712,    6,    0
115611,19750713,   11,    0
115611,19750714,   25,    0
115611,19750715,   17,    0
115611,19750716,   28,    0
115611,19750717,   36,    0
115611,19750718,   14,    0
115611,19750719,   19,    0
115611,19750720,   17,    0
115611,19750721,   22,    0
115611,19750722,   25,    0
115611,19750723,   11,    0
115611,19750724,   11,    0
115611,19750725,   11,    0
115611,19750726,   14,    0
115611,19750727,   25,    0
115611,19750728,   14,    0
115611,19750729,   17,    0
115611,19750730,    3,    0
115611,19750731,   25,    0
115611,19750801,   11,    0
115611,19750802,    6,    0
115611,19750803,   11,    0
115611,19750804,   14,    0
115611,19750805,    8,    0
115611,19750806,   14,    0
115611,19750807,   19,    0
115611,19750808,   17,    0
115611,19750809,   19,    0
115611,19750810,   17,    0
115611,19750811,   25,    0
115611,19750812,   14,    0
115611,19750813,   17,    0
115611,19750814,   47,    0
115611,19750815,    8,    0
115611,19750816,    0,    0
115611,19750817,   17,    0
115611,19750818,    3,    0
115611,19750819,   17,    0
115611,19750820,   11,    0
115611,19750821,   11,    0
115611,19750822,   75,    0
115611,19750823,   39,    0
115611,19750824,   25,    0
115611,19750825,   25,    0
115611,19750826,   61,    0
115611,19750827,   31,    0
115611,19750828,   11,    0
115611,19750829,    8,    0
115611,19750830,    6,    0
115611,19750831,   17,    0
115611,19750901,   42,    0
115611,19750902,   11,    0
115611,19750903,   19,    0
115611,19750904,   19,    0
115611,19750905,    6,    0
115611,19750906,   22,    0
115611,19750907,    3,    0
115611,19750908,   19,    0
115611,19750909,    6,    0
115611,19750910,    3,    0
115611,19750911,   11,    0
115611,19750912,   25,    0
115611,19750913,    3,    0
115611,19750914,   11,    0
115611,19750915,   25,    0
115611,19750916,   17,    0
115611,19750917,   11,    0
115611,19750918,    6,    0
115611,19750919,   14,    0
115611,19750920,   11,    0
115611,19750921,   17,    0
115611,19750922,   11,    0
115611,19750923,    3,    0
115611,19750924,   11,    0
115611,19750925,   17,    0
115611,19750926,   33,    0
115611,19750927,   11,    0
115611,19750928,    3,    0
115611,19750929,   19,    0
115611,19750930,   28,    0
115611,19751001,   17,    0
115611,19751002,    0,    0
115611,19751003,    8,    0
115611,19751004,   11,    0
115611,19751005,   11,    0
115611,19751006,    3,    0
115611,19751007,    0,    0
115611,19751008,    3,    0
115611,19751009,    0,    0
115611,19751010,   44,    0
115611,19751011,   42,    0
115611,19751012,   22,    0
115611,19751013,   17,    0
115611,19751014,   14,    0
115611,19751015,   17,    0
115611,19751016,   39,    0
115611,19751017,   22,    0
115611,19751018,    8,    0
115611,19751019,    0,    0
115611,19751020,    0,    0
115611,19751021,    0,    0
115611,19751022,    3,    0
115611,19751023,    3,    0
115611,19751024,    8,    0
115611,19751025,    0,    0
115611,19751026,    0,    0
115611,19751027,    6,    0
115611,19751028,   22,    0
115611,19751029,   17,    0
115611,19751030,    8,    0
115611,19751031,   33,    0
115611,19751101,   33,    0
115611,19751102,   11,    0
115611,19751103,    0,    0
115611,19751104,    6,    0
115611,19751105,   11,    0
115611,19751106,   17,    0
115611,19751107,   28,    0
115611,19751108,   22,    0
115611,19751109,    6,    0
115611,19751110,    6,    0
115611,19751111,   11,    0
115611,19751112,    0,    0
115611,19751113,    0,    0
115611,19751114,    3,    0
115611,19751115,    0,    0
115611,19751116,   47,    0
115611,19751117,   61,    0
115611,19751118,   17,    0
115611,19751119,   17,    0
115611,19751120,    0,    0
115611,19751121,    3,    0
115611,19751122,   17,    0
115611,19751123,    0,    0
115611,19751124,   17,    0
115611,19751125,   53,    0
115611,19751126,   14,    0
115611,19751127,    6,    0
115611,19751128,    6,    0
115611,19751129,   36,    0
115611,19751130,   31,    0
115611,19751201,   22,    0
115611,19751202,   11,    0
115611,19751203,   17,    0
115611,19751204,   47,    0
115611,19751205,   58,    0
115611,19751206,   25,    0
115611,19751207,    6,    0
115611,19751208,    0,    0
115611,19751209,    3,    0
115611,19751210,    3,    0
115611,19751211,    0,    0
115611,19751212,    6,    0
115611,19751213,    8,    0
115611,19751214,    0,    0
115611,19751215,   56,    0
115611,19751216,   14,    0
115611,19751217,    8,    0
