88.4 286.9 167.8 62.4 18.5 7.7 91.6 55.9 77.8 101.1 181.8 10.7
0 45.5 72.3 3.1 14.1 40.1 0 94.5 19.2 46 255.8 36.5
11.7 55.6 99.5 29.9 133.1 38.1 0 66.5 49.1 8.6 120.3 27.2
0 4 27.2 43.3 148.3 42.3 47.6 NA NA 45.8 72 2.7
70.4 28.1 47.9 28 15.8 4.1 5 42.9 65.8 92.7 19.5 15.1
72.5 48.1 40.1 29.5 28.8 7.1 35.8 19.4 11.4 182.9 61.6 104.6
166.9 0 16.7 76.2 49.6 63.7 0.2 21.2 53.4 50.1 142.5 NA
14.3 14.2 12 81.5 16.6 35.6 12.7 71.5 35.8 18.7 136.8 71
23.1 NA 24.9 62.1 58.9 110.2 14.7 46.9 30.5 164.2 81.5 30.9
19.7 71.5 159.1 44.6 87 NA 0.6 14.8 119.2 94 18.2 228.3
75.5 13.2 44.3 50.8 59.3 136.7 110.8 48.1 78.8 94.8 22.7 72.7
0 60.7 84.4 103 43.3 12.6 38.2 50.9 102 63.1 17.7 10.8
48.1 44.5 37.2 46.8 34.2 39.5 1.4 26.6 162 147.7 30.9 45.5
22.7 6 3.8 15.1 39.6 39.1 4 96.3 107.1 6.6 59.9 78.9
172.3 10.8 35.1 89.4 22.1 61.1 38.3 31.1 81.2 135.8 160.6 134.1
68.5 0 0.9 7.5 10 155.7 16.3 35.4 66.4 10.8 84.5 87.5
75.9 17.2 0 45.8 22.7 27.1 30.9 67 69.8 60.8 2.8 113.1
72.4 2 21.4 26.6 28.7 22.9 17.6 24.8 114.5 77.9 54.5 20.7
7.6 1.6 33.1 68.4 40.3 47.9 10.4 44 92.5 67 38.4 135.1
91.7 50.1 25.4 17.7 42.8 16.4 53.2 9.1 93.5 42.4 55.3 NA
NA NA NA 104.5 64.6 62.7 41.4 81.8 84.5 88 58.1 73.4
27.1 148.1 46.6 36.7 46.1 2.6 3.6 56.6 74.6 187.9 47.1 84.2
2.1 98.5 103.3 133.1 40.9 31 21.1 18.1 92.7 23.7 8.4 74.8
0 88.6 12.8 9.4 36 23.9 14.1 53.6 115.4 100.7 51.4 7.2
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
4.1 45 14.9 74.6 67.5 42.8 115.8 77.9 96.6 69.9 10.9 110.5
90.2 10.9 28 72.4 223.8 89.2 92.1 79.1 37.3 97.8 36.9 59.3
25 25.7 45.2 104.9 49.2 53.6 17.1 100.9 37.7 60.4 2.4 50
144.9 14.5 39.1 45.5 38.2 80.7 25.8 69.8 71.8 127.9 5.8 8.2
28.8 63.5 14 36.7 90.5 30 19.1 26.7 35.5 60.4 91.5 19.8
52.4 24.9 44.8 71.5 48.6 120.7 54 21.3 71 9.2 0 42.5
131.1 198 136.3 18.9 51.2 18.7 68.1 105.1 76.3 66.4 170.7 2.5
0 45.4 13.2 16.7 25.7 77.6 0.5 69.8 30.8 52.7 193.1 36.5
0.8 30.6 121.9 14.5 154.5 52.9 17.6 73.3 95.9 4.9 120.9 25.2
14.2 6.5 25 32.6 148.5 47.8 28.6 34.9 12.1 66.4 60.1 14.1
103.1 29 18.5 46.5 22.7 15.1 46 32 67 94.2 10.3 21.8
64.2 43 16 29.7 70.1 9.4 74.3 5.5 38.9 190.3 37 50
101.5 1.4 7 57.8 80.7 50.9 10.3 20.6 55.3 44.5 100.9 3.9
9.1 19.4 19.2 77.4 34.9 34.3 26.1 64 66.7 42.6 76.9 21.5
8.8 1.4 36.9 63.9 111.1 48.8 79.2 102.9 60.3 123.3 30.3 14.3
26.1 61.3 124.8 48.1 111.8 12.1 18.6 45 121.3 31.1 59.1 135.9
128.9 12.8 14.5 24.3 111.2 202.1 131.9 37.4 133.4 95 0.5 70.7
1.8 58.1 85.1 68.4 63.9 14.7 36.1 67.2 135.6 63 22.7 1
28.6 39.3 11.5 44.2 37.5 24.6 3.3 9.4 127.2 153.5 31.8 37
9 2.2 4 27.9 113 95.6 9.6 179 68 13.1 53.4 94.6
145.4 13 39.5 88 59.7 83 34.1 51 55.4 15.8 139.5 194.6
87.7 3.8 0.2 29.1 19.3 120.2 75.7 96.8 48.6 15 59 54.8
34.1 7.7 4.5 59.9 78.8 60.9 30.8 83.7 38.1 35.8 7.3 75.5
70.6 0 6.5 34.6 65.5 73.1 54.8 53.9 102.1 97 80.3 12.8
4 1.6 21.7 83.2 84.3 75.1 26.7 16.9 46.2 71.1 15.9 90.1
38 18.1 31.8 19.1 72.5 9.1 63.2 56.6 51.3 40.3 68.4 26.9
9.9 13.5 36.5 95 124.4 77 50.9 127.8 58.1 66.7 63.5 73.3
25.5 93.9 24.3 28.7 58.1 20.5 12.4 55.3 113.2 155.5 62.6 62.5
3.7 123.7 82.2 98.3 100.7 47.9 28.8 85 38.3 26.3 5 64.2
0 37.2 18.8 9.8 49.6 19.8 24.9 127.5 166.2 117.6 41.9 11
22 13.5 96.7 84.6 30.4 64.4 35.3 23.3 47.6 45.3 35.8 13.8
1.2 19.6 19.4 123.6 118.4 92.8 66.2 55.1 14.3 98.6 36 47.7
31.1 0.2 31 48.5 5 32.9 32.7 18.7 51.3 45.2 57.5 85.8
4.5 160.9 129.9 15.6 33.2 65.3 31 111.2 108.3 97 10.8 37.4
NA NA NA 18.2 NA 109.4 NA 31.8 130.8 58.9 26.1 54.6
NA NA NA NA NA NA NA NA NA NA NA NA
59.2 33.8 37.1 NA 62.9 143.6 42.5 37.4 141 86 168.2 27.9
44.6 39.3 5.1 50.1 36.5 101.5 30.3 127.5 127.3 19.4 133.7 62.6
5 56.5 56.4 93.2 137.3 44.2 73.4 55.3 13.1 20 46.4 74.7
20.7 20.1 32.6 18.3 96.1 23.1 36.2 79.9 120.2 176.1 10 15.8
11 48.8 20.7 42.6 119.1 65.9 45.1 39.3 24.1 101.2 14.5 NA
40.2 31.8 22.1 29.7 29.1 47.3 44.3 43.6 127.9 46.8 96.3 9.7
0 35.6 36.7 31.4 66.1 105.8 4.3 81.8 46.7 9 113.6 41
16.3 33.4 99.2 127.1 52.7 82 78.1 87.9 96.9 61.6 38.5 23.9
28.3 0 37.4 31.4 51.8 60.7 1.5 18 23.7 175.2 36.7 144
23.4 6.5 51 177.1 99.5 36 27.1 29.2 108.7 84.3 44.6 144.6
52 69.8 63.7 76.5 104.2 67.2 62.6 141.3 119.2 39.1 20.1 31.1
9.5 6.9 20.2 43.6 21.5 43.5 15.6 66.4 14.6 2.2 15.1 156
21.8 32.6 62.3 103.7 68.4 46.1 19 87.3 64.1 45.2 15 1.4
12.2 31.9 47.9 15.3 89.1 NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA NA NA NA NA
NA NA NA NA NA NA NA NA 102.4 61.2 90.5 12.6
7.2 26.1 17.7 117.3 98.2 157.7 53.2 51 37.4 84.1 73.1 44.8
31.4 0 27.8 72.9 16.7 53.6 47.2 48.7 20.7 37.9 97.7 153.5
4 305.6 194 11.2 90.5 51.9 57.6 108.3 284.1 179.1 27.4 28.4
40.5 26.8 178.2 NA 18 127.9 53.7 14.8 106.2 96.8 19.4 166.5
39.6 0 7.2 20.2 46.6 82.7 11.2 25 94.8 47.4 107.3 10.3
113.9 42.3 65.4 104.4 96.3 71.1 15.5 11.3 100.1 163.1 333.4 40.5
84.8 46.4 2.7 37.4 49.1 49.1 57.1 137.2 277.8 48.6 117.2 177.3
5.4 73.8 31.9 83.2 107.1 18.9 89.1 58.1 27.7 20.7 111.3 NA
27.9 23.4 63.5 67.5 95.9 22.5 40 77.3 94 448.9 50.9 53.1
17.6 13.5 27 37.8 130.1 NA 52.9 88.8 43.6 133.2 53.6 2.7
31.5 52.6 28.4 52.6 51.3 NA 11.9 27.2 86 67.5 161.6 16.7
0 61.6 56.2 49.1 113 NA 15.8 94.8 53.2 8.1 467.3 131.4
21.6 34.6 126.9 297.9 36 77.4 107.1 72.9 120.2 131.4 34.2 63.5
31.5 0 60.3 29.2 142.7 82.8 36 22.9 7.7 209.7 20.7 171.5
43.2 NA NA 163.8 116.1 51.8 55.4 21.2 186.3 81 NA NA
99.9 79.2 100.8 86.4 NA 112.5 41.4 101.5 NA NA 9.9 46.4
18.9 0 19.8 38.7 32.4 32.4 11.7 56.1 27 3.6 18.4 243
22.3 14.4 190.3 131 68.4 73.8 NA 107.6 68.7 37.4 18.9 0
18.9 99.9 48.6 30.6 92.7 141.3 34.2 86.4 108 11.2 18 71.1
6.8 142.7 19.8 110.2 106.2 12.6 137.2 105.3 108.9 95.9 12.6 142.7
164.7 10.8 33.3 82.8 308.7 91.4 95 105.8 25.2 273.6 7.2 131.8
14.4 9.9 65.7 154.3 50.9 78.3 15 42.8 35.3 61.2 0 23.4
202.5 12.6 30.6 49.5 19.8 75.6 24.3 69.8 62.1 164.2 27.9 6.3
54 120.6 26.1 72 149.4 69.3 47.7 26.6 19.4 44.6 108 18.9
45 19.8 37.8 117 55.8 109.8 65.9 50.4 48.1 18.9 0 36.9
279.9 308.7 168.3 29.7 38.7 11.7 54 136.8 29.2 133.2 208.8 0
0 51.3 27.9 14.4 30.6 107.5 0.9 68.1 5.4 47.7 307.8 41.4
7.2 42.3 196.2 33.3 176.4 51.3 8.1 131.8 86 9 162 15.3
18 6.3 51.3 55.4 166.1 53.1 36.9 39.6 19.4 101.7 37.8 17.6
114.3 49.5 45.9 76.5 32.9 17.6 85 37.8 72.9 161.1 12.6 24.3
86.4 151.2 24.8 22.5 72.9 15.8 155.7 2.2 46.4 256.1 69.3 145.8
207 0 16.2 91.4 106.2 72 13.1 13.1 63.5 48.6 63.5 4.5
18.9 25.2 25.7 103.5 52.2 61.2 38.2 57.1 114.8 16.2 119.7 66.6
24.8 0 58.5 77.4 100.8 42.3 46.8 112.5 64.8 156.2 34.2 23.4
41.9 127.8 201.6 62.1 132.3 21.6 23.4 58.1 158.4 53.1 94.5 266.4
126 24.3 29.7 38.7 120.6 187.7 92.7 53.1 163.8 107.1 1.8 117
1.4 100.8 153 121.5 92.7 14.4 24.3 72.5 121.5 77.9 53.6 0
30.6 57.6 32.9 36.9 62.1 56.7 5 10.8 171.9 NA 61.2 101.7
4.5 3.6 7.2 22.9 81 69.8 9.5 177.8 147.2 15.3 76 168.5
252 16.7 84.6 72.2 48.1 93.2 45 23.9 156.6 125.1 205.2 241.2
121 4.5 0.4 32.4 31.1 170.1 98.1 53.6 30.2 31.5 72.9 68.4
81.9 9 0.9 77.4 43.6 70.7 24.3 87.3 62.6 39.6 0 169.2
83.7 0 20.2 49.1 37.8 34.6 50 34.3 88.7 71.1 126 27.9
6.2 2 17.5 86.2 49.9 61.5 18.4 59.9 67.1 116.5 16 149.8
52.8 38.1 48.1 15.1 94.3 12.9 78.8 23 56.2 50.2 124 31.1
20.9 33.6 48.9 138.8 194.5 77.1 87.4 88.9 59.7 69.2 50.4 50.9
25.2 206.1 NA 26.9 63.5 39.6 27.1 68.7 94.6 214.3 77 101.7
5 108.6 92.6 126.3 143.6 69.6 33.5 73.4 29 46 7.5 166.1
0 92.6 21 13.9 47.6 71.1 35 100.9 129.6 133.6 72.4 5
